date,price,silver_price_lag_1,silver_price_lag_2,silver_price_lag_3,silver_price_lag_4,silver_price_lag_5,silver_MA7,silver_MA30,silver_volatility
1968-06-12,0.0272033656588705,0.0256702795208214,0.0353679406731317,0.0325513405590416,0.0421420422133485,0.0378993154592127,0.03308104473962997,0.03203674652975845,0.005856728572862704
1968-07-02,0.0247076440387906,0.0272033656588705,0.0256702795208214,0.0353679406731317,0.0325513405590416,0.0421420422133485,0.03222027544617386,0.03170992584141467,0.006648581463253895
1968-07-03,0.0326939532230462,0.0247076440387906,0.0272033656588705,0.0256702795208214,0.0353679406731317,0.0325513405590416,0.031476652269578645,0.031814508461684675,0.00618228463712188
1968-07-05,0.03469053051911,0.0326939532230462,0.0247076440387906,0.0272033656588705,0.0256702795208214,0.0353679406731317,0.030412150598973144,0.03216866324396268,0.004434151254927471
1968-07-06,0.0429977181973759,0.03469053051911,0.0326939532230462,0.0247076440387906,0.0272033656588705,0.0256702795208214,0.031904490261592325,0.03253351397604102,0.006534536690000457
1968-07-08,0.0332644038790644,0.0429977181973759,0.03469053051911,0.0326939532230462,0.0247076440387906,0.0272033656588705,0.031603985005297,0.03255134055904159,0.006395607489365111
1968-07-10,0.0295564746149458,0.0332644038790644,0.0429977181973759,0.03469053051911,0.0326939532230462,0.0247076440387906,0.032159155733029056,0.03252281802624068,0.005947670513342811
1968-07-11,0.0244224187107815,0.0295564746149458,0.0332644038790644,0.0429977181973759,0.03469053051911,0.0326939532230462,0.03176187759758777,0.03196544019775618,0.006408862903377306
1968-08-01,0.0317669709070165,0.0244224187107815,0.0295564746149458,0.0332644038790644,0.0429977181973759,0.03469053051911,0.03277035286447718,0.03158038600494385,0.005620791767742956
1968-08-02,0.0252067883628066,0.0317669709070165,0.0244224187107815,0.0295564746149458,0.0332644038790644,0.0429977181973759,0.03170075788444296,0.031252376877733364,0.006308106394347956
1968-08-03,0.0340844266970907,0.0252067883628066,0.0317669709070165,0.0244224187107815,0.0295564746149458,0.0332644038790644,0.03161417162415449,0.031422323635672135,0.006264235708003701
1968-08-04,0.0307330290929834,0.0340844266970907,0.0252067883628066,0.0317669709070165,0.0244224187107815,0.0295564746149458,0.029862073180669847,0.03162554668187864,0.003767099479229787
1968-08-05,0.0374001711351968,0.0307330290929834,0.0340844266970907,0.0252067883628066,0.0317669709070165,0.0244224187107815,0.030452897074403046,0.03202248526335801,0.004617896119003458
1968-08-07,0.041500285225328,0.0374001711351968,0.0307330290929834,0.0340844266970907,0.0252067883628066,0.0317669709070165,0.03215915573302907,0.03235405970716862,0.006175378110635103
1968-08-08,0.0318382772390188,0.041500285225328,0.0374001711351968,0.0307330290929834,0.0340844266970907,0.0252067883628066,0.03321856409420583,0.0325501521201749,0.005183325984704073
1968-08-10,0.0290216771249286,0.0318382772390188,0.041500285225328,0.0374001711351968,0.0307330290929834,0.0340844266970907,0.03282637926819327,0.03242893135577102,0.005410349410616712
1968-08-11,0.0247789503707929,0.0290216771249286,0.0318382772390188,0.041500285225328,0.0374001711351968,0.0307330290929834,0.03276525955504846,0.032266115231032476,0.005512230060324686
1968-09-01,0.0298416999429549,0.0247789503707929,0.0290216771249286,0.0318382772390188,0.041500285225328,0.0374001711351968,0.032159155733029056,0.03189532230462061,0.005575893760690411
1968-09-02,0.0237450085567598,0.0298416999429549,0.0247789503707929,0.0290216771249286,0.0318382772390188,0.041500285225328,0.03116086708499712,0.031260695949800306,0.006433396217136316
1968-09-04,0.0332644038790644,0.0237450085567598,0.0298416999429549,0.0247789503707929,0.0290216771249286,0.0318382772390188,0.030570043191263916,0.03127258033846735,0.005935542143439767
1968-09-05,0.0373288648031945,0.0332644038790644,0.0237450085567598,0.0298416999429549,0.0247789503707929,0.0290216771249286,0.029974125988101983,0.03132606008746906,0.0047453419386244
1968-09-07,0.0373288648031945,0.0373288648031945,0.0332644038790644,0.0237450085567598,0.0298416999429549,0.0247789503707929,0.030758495640127084,0.03172775242441525,0.005498789163407
1968-09-08,0.0314460924130062,0.0373288648031945,0.0373288648031945,0.0332644038790644,0.0237450085567598,0.0298416999429549,0.03110484068128103,0.03190958357102107,0.005447272408221501
1968-09-09,0.0346192241871078,0.0314460924130062,0.0373288648031945,0.0373288648031945,0.0332644038790644,0.0237450085567598,0.032510594083611725,0.03226017303669895,0.004770354021537208
1968-09-10,0.0277738163148887,0.0346192241871078,0.0314460924130062,0.0373288648031945,0.0373288648031945,0.0332644038790644,0.03221518213674513,0.03216153261076246,0.005020638324498738
1968-09-12,0.0272390188248716,0.0277738163148887,0.0346192241871078,0.0314460924130062,0.0373288648031945,0.0373288648031945,0.0327143264607611,0.03180618938961776,0.004133505383862592
1968-10-01,0.0289860239589275,0.0272390188248716,0.0277738163148887,0.0346192241871078,0.0314460924130062,0.0373288648031945,0.03210312932931297,0.031367655447803726,0.004349289623895388
1968-10-04,0.0331930975470621,0.0289860239589275,0.0272390188248716,0.0277738163148887,0.0346192241871078,0.0314460924130062,0.03151230543557977,0.031389047347404414,0.003762404611282995
1968-10-05,0.0388262977752424,0.0331930975470621,0.0289860239589275,0.0272390188248716,0.0277738163148887,0.0346192241871078,0.03172622443158661,0.03150432591747477,0.004168851209940022
1968-10-06,0.0418568168853394,0.0388262977752424,0.0331930975470621,0.0289860239589275,0.0272390188248716,0.0277738163148887,0.033213470784777065,0.0320438771629587,0.005647168021441685
1968-10-07,0.0408585282373074,0.0418568168853394,0.0388262977752424,0.0331930975470621,0.0289860239589275,0.0272390188248716,0.034104799934805585,0.0324990492489066,0.006354165657567392
1968-10-09,0.0319452367370222,0.0408585282373074,0.0418568168853394,0.0388262977752424,0.0331930975470621,0.0289860239589275,0.03470071713796751,0.03274030233884765,0.005835938451258253
1968-10-10,0.0263476896748431,0.0319452367370222,0.0408585282373074,0.0418568168853394,0.0388262977752424,0.0331930975470621,0.034573384402249156,0.032528760220574215,0.0060322977427925565
1968-10-12,0.0250998288648031,0.0263476896748431,0.0319452367370222,0.0408585282373074,0.0418568168853394,0.0388262977752424,0.0340182136745171,0.032209070165430655,0.006766385696775475
1968-11-01,0.0293069024529378,0.0250998288648031,0.0263476896748431,0.0319452367370222,0.0408585282373074,0.0418568168853394,0.03346304294678506,0.03175270964061604,0.007000737906695327
1968-11-03,0.0329791785510553,0.0293069024529378,0.0250998288648031,0.0263476896748431,0.0319452367370222,0.0408585282373074,0.03262774020047261,0.03174320212968241,0.006590997586126462
1968-11-04,0.0316956645750142,0.0329791785510553,0.0293069024529378,0.0250998288648031,0.0263476896748431,0.0319452367370222,0.031176147013283303,0.03181450846168469,0.00518958161657742
1968-11-06,0.0439960068454078,0.0316956645750142,0.0329791785510553,0.0293069024529378,0.0250998288648031,0.0263476896748431,0.03162435824301193,0.03246696139950556,0.006201943122031872
1968-11-07,0.0391115231032515,0.0439960068454078,0.0316956645750142,0.0329791785510553,0.0293069024529378,0.0250998288648031,0.03264811343818754,0.03271177980604673,0.0068240108278594174
1968-11-09,0.0347974900171135,0.0391115231032515,0.0439960068454078,0.0316956645750142,0.0329791785510553,0.0293069024529378,0.0338552277727976,0.033031469861190293,0.006246697095732915
1968-11-10,0.0277381631488876,0.0347974900171135,0.0391115231032515,0.0439960068454078,0.0316956645750142,0.0329791785510553,0.034232132670523954,0.03281992774291686,0.0056846931329741
1968-11-11,0.0260268111808328,0.0277381631488876,0.0347974900171135,0.0391115231032515,0.0439960068454078,0.0316956645750142,0.03376354820308038,0.03266305381251184,0.0062640086250413595
1968-11-12,0.0266329150028522,0.0260268111808328,0.0277381631488876,0.0347974900171135,0.0391115231032515,0.0439960068454078,0.03285693912476566,0.03230414527476702,0.006830128576956596
1968-12-01,0.0304834569309754,0.0266329150028522,0.0260268111808328,0.0277381631488876,0.0347974900171135,0.0391115231032515,0.03268376660418869,0.03193691766495527,0.006879666614472352
1968-12-02,0.0234241300627495,0.0304834569309754,0.0266329150028522,0.0260268111808328,0.0277381631488876,0.0347974900171135,0.029744927063808928,0.03165644609241296,0.005496900961049393
1968-12-03,0.0338705077010838,0.0234241300627495,0.0304834569309754,0.0266329150028522,0.0260268111808328,0.0277381631488876,0.02899621057778497,0.03181807377828479,0.004216214349527347
1968-12-06,0.0464917284654877,0.0338705077010838,0.0234241300627495,0.0304834569309754,0.0266329150028522,0.0260268111808328,0.030666816070409858,0.03254183304810796,0.007741238323515533
1968-12-07,0.0384341129492298,0.0464917284654877,0.0338705077010838,0.0234241300627495,0.0304834569309754,0.0266329150028522,0.03219480889903017,0.03282824681498379,0.008113478322803085
1968-12-08,0.0304121505989731,0.0384341129492298,0.0464917284654877,0.0338705077010838,0.0234241300627495,0.0304834569309754,0.0328212859587645,0.03305048488305757,0.007717486024023996
1968-12-09,0.0330148317170564,0.0304121505989731,0.0384341129492298,0.0464917284654877,0.0338705077010838,0.0234241300627495,0.03373298834650796,0.03304216581099063,0.007225887019966112
1968-12-11,0.0263476896748431,0.0330148317170564,0.0304121505989731,0.0384341129492298,0.0464917284654877,0.0338705077010838,0.03314216445277477,0.032676126640045586,0.007690040434302104
1968-12-12,0.0253850541928123,0.0263476896748431,0.0330148317170564,0.0304121505989731,0.0384341129492298,0.0464917284654877,0.033422296471355174,0.03227799961969951,0.007303008293754379
1969-01-04,0.0193240159726183,0.0253850541928123,0.0263476896748431,0.0330148317170564,0.0304121505989731,0.0384341129492298,0.03134422622443153,0.031873930405019915,0.009021599718531401
1969-01-05,0.0180405019965773,0.0193240159726183,0.0253850541928123,0.0263476896748431,0.0330148317170564,0.0304121505989731,0.02727976530030147,0.03132130633200223,0.0073056932690649615
1969-01-07,0.0115159726183685,0.0180405019965773,0.0193240159726183,0.0253850541928123,0.0263476896748431,0.0330148317170564,0.023434316681607,0.030779378208784892,0.0075366248805708936
1969-01-08,0.0121933827723901,0.0115159726183685,0.0180405019965773,0.0193240159726183,0.0253850541928123,0.0263476896748431,0.020831635563523715,0.030277857007035506,0.007864001033175238
1969-01-10,0.0210710211066742,0.0121933827723901,0.0115159726183685,0.0180405019965773,0.0193240159726183,0.0253850541928123,0.019125376904897684,0.03001402357862706,0.005806646768295629
1969-01-12,0.0226397604107244,0.0210710211066742,0.0121933827723901,0.0115159726183685,0.0180405019965773,0.0193240159726183,0.018595672724309297,0.029662245674082474,0.005172489152512048
1969-02-01,0.0244580718767826,0.0226397604107244,0.0210710211066742,0.0121933827723901,0.0115159726183685,0.0180405019965773,0.018463246679162198,0.029183304810800482,0.0049779033520342564
1969-02-04,0.0187892184826012,0.0244580718767826,0.0226397604107244,0.0210710211066742,0.0121933827723901,0.0115159726183685,0.018386847037731188,0.02841438486404254,0.00496658175872783
1969-02-05,0.0180048488305761,0.0187892184826012,0.0244580718767826,0.0226397604107244,0.0210710211066742,0.0121933827723901,0.018381753728302443,0.02765259555048483,0.00496701440080624
1969-02-06,0.0178622361665715,0.0180048488305761,0.0187892184826012,0.0244580718767826,0.0226397604107244,0.0210710211066742,0.01928836280661716,0.027183162198136473,0.00398757989362266
1969-02-07,0.0106246434683399,0.0178622361665715,0.0180048488305761,0.0187892184826012,0.0244580718767826,0.0226397604107244,0.019064257191752844,0.026659060657919696,0.00446793181550862
1969-02-09,0.0148317170564746,0.0106246434683399,0.0178622361665715,0.0180048488305761,0.0187892184826012,0.0244580718767826,0.018172928041724327,0.02631679026430875,0.00462061520541153
1969-02-10,0.0221762692527096,0.0148317170564746,0.0106246434683399,0.0178622361665715,0.0180048488305761,0.0187892184826012,0.018106715019150788,0.026079102490967808,0.004548698889924446
1969-02-12,0.0231745579007415,0.0221762692527096,0.0148317170564746,0.0106246434683399,0.0178622361665715,0.0180048488305761,0.017923355879716347,0.025752281802624018,0.0042671599272545695
1969-03-01,0.0247789503707929,0.0231745579007415,0.0221762692527096,0.0148317170564746,0.0106246434683399,0.0178622361665715,0.018779031863743727,0.025521724662483307,0.005006264594154669
1969-03-02,0.0254920136908157,0.0247789503707929,0.0231745579007415,0.0221762692527096,0.0148317170564746,0.0106246434683399,0.019848626843777955,0.024904924890663573,0.005580212702228489
1969-03-03,0.0193596691386195,0.0254920136908157,0.0247789503707929,0.0231745579007415,0.0221762692527096,0.0148317170564746,0.020062545839784816,0.02424652975850917,0.005519747052925012
1969-03-04,0.0200727324586423,0.0193596691386195,0.0254920136908157,0.0247789503707929,0.0231745579007415,0.0221762692527096,0.021412272838399443,0.02375570450656013,0.0036737675250438314
1969-03-06,0.0178622361665715,0.0200727324586423,0.0193596691386195,0.0254920136908157,0.0247789503707929,0.0231745579007415,0.021845204139841857,0.023426506940482927,0.0028567594216267317
1969-03-07,0.0107316029663434,0.0178622361665715,0.0200727324586423,0.0193596691386195,0.0254920136908157,0.0247789503707929,0.020210251813218113,0.022916666666666616,0.005060591031368757
1969-03-09,0.015437820878494,0.0107316029663434,0.0178622361665715,0.0200727324586423,0.0193596691386195,0.0254920136908157,0.01910500366718276,0.02254349686252134,0.005149360182207111
1969-03-10,0.0213205932686822,0.015437820878494,0.0107316029663434,0.0178622361665715,0.0200727324586423,0.0193596691386195,0.018610952652595516,0.02223806807377823,0.004656572827168808
1969-03-11,0.025812892184826,0.0213205932686822,0.015437820878494,0.0107316029663434,0.0178622361665715,0.0200727324586423,0.01865679243745413,0.022317693477847452,0.004736493885801723
1969-03-12,0.0226754135767256,0.025812892184826,0.0213205932686822,0.015437820878494,0.0107316029663434,0.0178622361665715,0.019130470214326428,0.021944523673702178,0.004978134385009147
1969-04-02,0.0256346263548203,0.0226754135767256,0.025812892184826,0.0213205932686822,0.015437820878494,0.0107316029663434,0.019925026485209,0.02124928693667993,0.005563090912747036
1969-04-03,0.0187179121505989,0.0256346263548203,0.0226754135767256,0.025812892184826,0.0213205932686822,0.015437820878494,0.020047265911498628,0.020592080243392232,0.005519439989674544
1969-04-06,0.0173274386765544,0.0187179121505989,0.0256346263548203,0.0226754135767256,0.025812892184826,0.0213205932686822,0.020989528155814483,0.020155923179311606,0.004024636296579596
1969-04-07,0.0112664004563605,0.0173274386765544,0.0187179121505989,0.0256346263548203,0.0226754135767256,0.025812892184826,0.020393610952652557,0.019430975470621746,0.005138386927401457
1969-04-08,0.0123003422703936,0.0112664004563605,0.0173274386765544,0.0187179121505989,0.0256346263548203,0.0226754135767256,0.01910500366718276,0.018962730557140095,0.005936276356577719
1969-04-09,0.015437820878494,0.0123003422703936,0.0112664004563605,0.0173274386765544,0.0187179121505989,0.0256346263548203,0.017622850623421043,0.018631156113329484,0.005236272204768413
1969-04-11,0.024814603536794,0.015437820878494,0.0123003422703936,0.0112664004563605,0.0173274386765544,0.0187179121505989,0.017928449189145098,0.018814175698802012,0.005628061593492561
1969-04-12,0.0215701654306902,0.024814603536794,0.015437820878494,0.0123003422703936,0.0112664004563605,0.0173274386765544,0.01734781191426937,0.018931831146605772,0.00485742416240696
1969-05-02,0.0253494010268111,0.0215701654306902,0.024814603536794,0.015437820878494,0.0123003422703936,0.0112664004563605,0.01829516746801397,0.019392945426887194,0.005736335834152479
1969-05-03,0.0210353679406731,0.0253494010268111,0.0215701654306902,0.024814603536794,0.015437820878494,0.0123003422703936,0.01882487164860236,0.01968767826582996,0.005802892767076074
1969-05-05,0.017719623502567,0.0210353679406731,0.0253494010268111,0.0215701654306902,0.024814603536794,0.015437820878494,0.019746760655203286,0.019575965012359718,0.004833620418727323
1969-05-06,0.0176126640045636,0.017719623502567,0.0210353679406731,0.0253494010268111,0.0215701654306902,0.024814603536794,0.020505663760084718,0.01940839513215436,0.00376954909789123
1969-05-08,0.011658585282373,0.0176126640045636,0.017719623502567,0.0210353679406731,0.0253494010268111,0.0215701654306902,0.01996577296063886,0.018981745579007375,0.004757527263882144
1969-05-09,0.0153308613804905,0.011658585282373,0.0176126640045636,0.017719623502567,0.0210353679406731,0.0253494010268111,0.0186109526525955,0.018866467008937016,0.004489374027066962
1969-05-11,0.0257059326868225,0.0153308613804905,0.011658585282373,0.0176126640045636,0.017719623502567,0.0210353679406731,0.019201776546328684,0.019123169804145232,0.005165029303492531
1969-05-12,0.0206788362806617,0.0257059326868225,0.0153308613804905,0.011658585282373,0.0176126640045636,0.017719623502567,0.018534553011164488,0.019217056474614903,0.004496985549977549
1969-06-01,0.0249572162007986,0.0206788362806617,0.0257059326868225,0.0153308613804905,0.011658585282373,0.0176126640045636,0.019094817048325274,0.019694808899030195,0.0050684733207137
1969-06-02,0.0231745579007415,0.0249572162007986,0.0206788362806617,0.0257059326868225,0.0153308613804905,0.011658585282373,0.01987409339092163,0.01997290359383909,0.005238300577228996
1969-06-03,0.0218910439247005,0.0231745579007415,0.0249572162007986,0.0206788362806617,0.0257059326868225,0.0153308613804905,0.020485290522369755,0.01996339608290545,0.0051797337556445285
1969-06-05,0.0173274386765544,0.0218910439247005,0.0231745579007415,0.0249572162007986,0.0206788362806617,0.0257059326868225,0.021295126721538524,0.01976849210876588,0.003839451151664885
1969-06-06,0.0170065601825442,0.0173274386765544,0.0218910439247005,0.0231745579007415,0.0249572162007986,0.0206788362806617,0.021534512264689054,0.01950941243582426,0.0034367260270300294
1969-06-08,0.0121933827723901,0.0170065601825442,0.0173274386765544,0.0218910439247005,0.0231745579007415,0.0249572162007986,0.019604147991198716,0.019066124738543407,0.004371085352715104
1969-06-10,0.0197162007986309,0.0121933827723901,0.0170065601825442,0.0173274386765544,0.0218910439247005,0.0231745579007415,0.019466628636622886,0.019078009127210454,0.004346714139559655
1969-06-11,0.025563320022818,0.0197162007986309,0.0121933827723901,0.0170065601825442,0.0173274386765544,0.0218910439247005,0.01955321489691137,0.019261028712682978,0.004478358268041547
1969-07-01,0.0251354820308043,0.025563320022818,0.0197162007986309,0.0121933827723901,0.0170065601825442,0.0173274386765544,0.01983334691549177,0.019503470241490736,0.004792918738958042
1969-07-02,0.0218553907586993,0.0251354820308043,0.025563320022818,0.0197162007986309,0.0121933827723901,0.0170065601825442,0.019828253606063027,0.019874263167902598,0.004790385909281757
1969-07-03,0.023281517398745,0.0218553907586993,0.0251354820308043,0.025563320022818,0.0197162007986309,0.0121933827723901,0.020678836280661687,0.020135719718577635,0.004800925297359782
1969-07-05,0.0190744438106103,0.023281517398745,0.0218553907586993,0.0251354820308043,0.025563320022818,0.0197162007986309,0.02097424822752827,0.020060848069975237,0.0045965727847616135
1969-07-07,0.0114803194523673,0.0190744438106103,0.023281517398745,0.0218553907586993,0.0251354820308043,0.025563320022818,0.020872382038953585,0.019583095645559944,0.004825787269065264
1969-07-08,0.0121933827723901,0.0114803194523673,0.0190744438106103,0.023281517398745,0.0218553907586993,0.0251354820308043,0.019797693749490614,0.019233694618748763,0.00585424241283771
1969-07-10,0.0211066742726754,0.0121933827723901,0.0114803194523673,0.0190744438106103,0.023281517398745,0.0218553907586993,0.019161030070898814,0.01908276288267727,0.00534269789180421
1969-07-11,0.0246719908727895,0.0211066742726754,0.0121933827723901,0.0114803194523673,0.0190744438106103,0.023281517398745,0.019094817048325274,0.019281232173416953,0.0052585240034123595
1969-08-01,0.0265616086708499,0.0246719908727895,0.0211066742726754,0.0121933827723901,0.0114803194523673,0.0190744438106103,0.019767133892918214,0.01958903783989347,0.005928470692541147
1969-08-04,0.019751853964632,0.0265616086708499,0.0246719908727895,0.0211066742726754,0.0121933827723901,0.0114803194523673,0.0192628962594735,0.019871886290169186,0.005726402905652949
1969-08-05,0.0204649172846548,0.019751853964632,0.0265616086708499,0.0246719908727895,0.0211066742726754,0.0121933827723901,0.019461535327194142,0.020144038790644563,0.005742869191326814
1969-08-07,0.012157729606389,0.0204649172846548,0.019751853964632,0.0265616086708499,0.0246719908727895,0.0211066742726754,0.0195583082063401,0.020034702414907728,0.0055896257407190625
1969-08-08,0.0125499144324015,0.012157729606389,0.0204649172846548,0.019751853964632,0.0265616086708499,0.0246719908727895,0.019609241300627443,0.019625879444761306,0.005512422227873707
1969-08-09,0.0162578436965202,0.0125499144324015,0.012157729606389,0.0204649172846548,0.019751853964632,0.0265616086708499,0.018916551218319557,0.019448802053622313,0.005596898195344186
1969-08-10,0.0196448944666286,0.0162578436965202,0.0125499144324015,0.012157729606389,0.0204649172846548,0.019751853964632,0.018198394588868,0.01925865183494956,0.005029028602596752
1969-08-12,0.0210353679406731,0.0196448944666286,0.0162578436965202,0.0125499144324015,0.012157729606389,0.0204649172846548,0.01740893162741417,0.019258651834949563,0.003774676095588797
1969-09-01,0.0262050770108385,0.0210353679406731,0.0196448944666286,0.0162578436965202,0.0125499144324015,0.012157729606389,0.0183308206340151,0.019541500285225277,0.00502365754711841
1969-09-04,0.0188961779806046,0.0262050770108385,0.0210353679406731,0.0196448944666286,0.0162578436965202,0.0125499144324015,0.018106715019150788,0.019584284084426643,0.004946994172105819
1969-09-05,0.0194309754706217,0.0188961779806046,0.0262050770108385,0.0210353679406731,0.0196448944666286,0.0162578436965202,0.019145750142612602,0.019843363757368268,0.0041960812754414135
1969-09-06,0.0160439247005134,0.0194309754706217,0.0188961779806046,0.0262050770108385,0.0210353679406731,0.0196448944666286,0.019644894466628586,0.01986713253470236,0.003416012426412721
1969-09-07,0.0123359954363947,0.0160439247005134,0.0194309754706217,0.0188961779806046,0.0262050770108385,0.0210353679406731,0.019084630429467803,0.0194214679596881,0.00427717716412645
1969-09-09,0.0173274386765544,0.0123359954363947,0.0160439247005134,0.0194309754706217,0.0188961779806046,0.0262050770108385,0.01875356531660006,0.01930975470621786,0.004316095173155414
1969-09-10,0.0203936109526525,0.0173274386765544,0.0123359954363947,0.0160439247005134,0.0194309754706217,0.0188961779806046,0.01866188574688283,0.019157634531279655,0.004266074615127199
1969-09-12,0.019252709640616,0.0203936109526525,0.0173274386765544,0.0123359954363947,0.0160439247005134,0.0194309754706217,0.017668690408279616,0.019026906255942142,0.002761057626327954
1969-10-01,0.0274529378208784,0.019252709640616,0.0203936109526525,0.0173274386765544,0.0123359954363947,0.0160439247005134,0.01889108467117587,0.01921230271914807,0.004645888376626241
1969-10-02,0.021784084426697,0.0274529378208784,0.019252709640616,0.0203936109526525,0.0173274386765544,0.0123359954363947,0.019227243093472342,0.019360857577486158,0.004774805772042428
1969-10-03,0.0224258414147176,0.021784084426697,0.0274529378208784,0.019252709640616,0.0203936109526525,0.0173274386765544,0.0201389454812158,0.01954150028522527,0.004673894298608332
1969-10-04,0.0193240159726183,0.0224258414147176,0.021784084426697,0.0274529378208784,0.019252709640616,0.0203936109526525,0.021137234129247746,0.01977918805856621,0.003262763312895591
1969-10-06,0.0147960638904734,0.0193240159726183,0.0224258414147176,0.021784084426697,0.0274529378208784,0.019252709640616,0.0207756091598076,0.01961518349496096,0.0038439180725738857
1969-10-07,0.013940387906446,0.0147960638904734,0.0193240159726183,0.0224258414147176,0.021784084426697,0.0274529378208784,0.019853720153206668,0.019227752424415226,0.004641828096426653
1969-10-09,0.0171848260125499,0.013940387906446,0.0147960638904734,0.0193240159726183,0.0224258414147176,0.021784084426697,0.019558308206340084,0.01896273055714008,0.004750970308438445
1969-10-10,0.020250998288648,0.0171848260125499,0.013940387906446,0.0147960638904734,0.0193240159726183,0.0224258414147176,0.018529459701735744,0.01890925080813837,0.0033210252260252905
1969-10-11,0.0239232743867655,0.020250998288648,0.0171848260125499,0.013940387906446,0.0147960638904734,0.0193240159726183,0.018835058267459816,0.018930642707739052,0.003742151179109937
1969-10-12,0.0173274386765544,0.0239232743867655,0.020250998288648,0.0171848260125499,0.013940387906446,0.0147960638904734,0.018106715019150788,0.018872409203270525,0.0034080292128206326
1969-11-02,0.021784084426697,0.0173274386765544,0.0239232743867655,0.020250998288648,0.0171848260125499,0.013940387906446,0.01845815336973346,0.019215868035748183,0.003671163313380266
1969-11-03,0.0216414717626925,0.021784084426697,0.0173274386765544,0.0239232743867655,0.020250998288648,0.0171848260125499,0.01943606878005047,0.019530804335424926,0.0034373688394310916
1969-11-04,0.0188605248146035,0.0216414717626925,0.021784084426697,0.0173274386765544,0.0239232743867655,0.020250998288648,0.02013894548121583,0.01945593268682253,0.0025021164448696944
1969-11-06,0.01468910439247,0.0188605248146035,0.0216414717626925,0.021784084426697,0.0173274386765544,0.0239232743867655,0.019782413821204416,0.01912316980414521,0.003099668329230881
